ts,clase,pnl,motivo
2024-04-16 07:40:00,LONG_PARTIAL,5.819521178637195,Rebalanceo Techo
2024-04-16 09:52:00,SHORT_PARTIAL,1.3336813629069921,Rebalanceo Suelo
2024-04-16 09:53:00,SHORT_PARTIAL,1.2988743361065278,Rebalanceo Suelo
2024-04-16 09:58:00,SHORT_PARTIAL,1.3452837051738247,Rebalanceo Suelo
2024-04-16 10:08:00,SHORT_PARTIAL,1.646944604111321,Rebalanceo Suelo
2024-04-16 10:09:00,SHORT_PARTIAL,1.6353422618444884,Rebalanceo Suelo
2024-04-16 10:13:00,SHORT_PARTIAL,1.9254008185151523,Rebalanceo Suelo
2024-04-16 10:22:00,SHORT_PARTIAL,2.876792884394938,Rebalanceo Suelo
2024-04-16 10:25:00,LONG_PARTIAL,-2.017415973836633,OLA BAJISTA (SL Long)
2024-04-16 10:28:00,SHORT_PARTIAL,4.0370271110775935,Rebalanceo Suelo
2024-04-16 10:31:00,SHORT_PARTIAL,4.106641164678539,Rebalanceo Suelo
2024-04-16 10:37:00,SHORT_PARTIAL,4.408302063616035,Rebalanceo Suelo
2024-04-16 10:38:00,SHORT_PARTIAL,4.211062245079981,Rebalanceo Suelo
2024-04-16 13:24:00,SHORT_PARTIAL,3.2364654946665476,Rebalanceo Suelo
2024-04-16 13:39:00,SHORT_PARTIAL,3.572933420404525,Rebalanceo Suelo
2024-04-16 13:43:00,SHORT_PARTIAL,3.804980265741059,Rebalanceo Suelo
2024-04-16 13:55:00,SHORT_PARTIAL,4.292278640947776,Rebalanceo Suelo
2024-04-16 15:41:00,SHORT_PARTIAL,4.802781700688142,Rebalanceo Suelo
2024-04-16 15:44:00,SHORT_PARTIAL,4.814384042954957,Rebalanceo Suelo
2024-04-16 16:49:00,LONG_PARTIAL,1.0637654149169258,Rebalanceo Techo
2024-04-16 17:26:00,SHORT_PARTIAL,-2.2391776720524255,OLA ALCISTA (SL Short)
2024-04-16 19:07:00,LONG_PARTIAL,3.423654560637041,Rebalanceo Techo
2024-04-16 19:08:00,LONG_PARTIAL,3.3631445825416564,Rebalanceo Techo
2024-04-16 21:12:00,LONG_PARTIAL,4.149774297781707,Rebalanceo Techo
2024-04-16 21:26:00,LONG_PARTIAL,4.488630175115881,Rebalanceo Techo
2024-04-16 21:28:00,LONG_PARTIAL,4.488630175115881,Rebalanceo Techo
2024-04-16 21:30:00,LONG_PARTIAL,4.561242148830349,Rebalanceo Techo
2024-04-16 21:31:00,LONG_PARTIAL,4.537038157592181,Rebalanceo Techo
2024-04-16 21:35:00,LONG_PARTIAL,4.670160109402034,Rebalanceo Techo
2024-04-16 21:36:00,LONG_PARTIAL,4.537038157592181,Rebalanceo Techo
2024-04-16 21:39:00,LONG_PARTIAL,4.694364100640201,Rebalanceo Techo
2024-04-16 21:42:00,LONG_PARTIAL,4.766976074354653,Rebalanceo Techo
2024-04-16 21:44:00,LONG_PARTIAL,4.779078069973736,Rebalanceo Techo
2024-04-16 21:50:00,LONG_PARTIAL,5.275259890355914,Rebalanceo Techo
2024-04-16 21:51:00,LONG_PARTIAL,5.11793394730791,Rebalanceo Techo
2024-04-16 21:52:00,LONG_PARTIAL,5.009015986736208,Rebalanceo Techo
2024-04-16 21:55:00,LONG_PARTIAL,5.154239934165144,Rebalanceo Techo
2024-04-16 21:56:00,LONG_PARTIAL,5.081627960450676,Rebalanceo Techo
2024-04-16 21:57:00,LONG_PARTIAL,5.033219977974375,Rebalanceo Techo
2024-04-16 21:59:00,LONG_PARTIAL,4.863792039307288,Rebalanceo Techo
2024-04-16 23:00:00,SHORT_PARTIAL,-2.1537712302916003,OLA ALCISTA (SL Short)
2024-04-17 00:12:00,SHORT_PARTIAL,1.9377635928416765,Rebalanceo Suelo
2024-04-17 02:26:00,SHORT_PARTIAL,2.724267639348,Rebalanceo Suelo
2024-04-17 02:27:00,SHORT_PARTIAL,2.690071811239028,Rebalanceo Suelo
2024-04-17 02:34:00,SHORT_PARTIAL,2.9522398267411414,Rebalanceo Suelo
2024-04-17 02:40:00,SHORT_PARTIAL,3.0434287016983945,Rebalanceo Suelo
2024-04-17 02:41:00,SHORT_PARTIAL,2.940841217371479,Rebalanceo Suelo
2024-04-17 02:44:00,SHORT_PARTIAL,2.9522398267411414,Rebalanceo Suelo
2024-04-17 02:48:00,SHORT_PARTIAL,3.2258064516129012,Rebalanceo Suelo
2024-04-17 04:51:00,LONG_PARTIAL,1.9670331427231433,Rebalanceo Techo
2024-04-17 04:53:00,LONG_PARTIAL,2.0373794919075014,Rebalanceo Techo
2024-04-17 04:55:00,LONG_PARTIAL,1.9318599681309643,Rebalanceo Techo
2024-04-17 04:58:00,LONG_PARTIAL,1.9435843596616962,Rebalanceo Techo
2024-04-17 04:59:00,LONG_PARTIAL,1.8497892274158914,Rebalanceo Techo
2024-04-17 07:07:00,SHORT_PARTIAL,2.10963812818473,Rebalanceo Suelo
2024-04-17 07:17:00,SHORT_PARTIAL,2.0061356309048626,Rebalanceo Suelo
2024-04-17 08:47:00,SHORT_PARTIAL,2.10963812818473,Rebalanceo Suelo
2024-04-17 08:48:00,SHORT_PARTIAL,2.0751372957581022,Rebalanceo Suelo
2024-04-17 08:50:00,SHORT_PARTIAL,2.040636463331474,Rebalanceo Suelo
2024-04-17 10:12:00,SHORT_PARTIAL,2.3166431227444977,Rebalanceo Suelo
2024-04-17 10:13:00,SHORT_PARTIAL,2.2016403479890654,Rebalanceo Suelo
2024-04-17 10:14:00,SHORT_PARTIAL,2.167139515562454,Rebalanceo Suelo
2024-04-17 10:46:00,SHORT_PARTIAL,2.4201456200243814,Rebalanceo Suelo
2024-04-17 10:47:00,SHORT_PARTIAL,2.3856447875977533,Rebalanceo Suelo
2024-04-17 10:51:00,SHORT_PARTIAL,2.3741445101222056,Rebalanceo Suelo
2024-04-17 10:53:00,SHORT_PARTIAL,2.3741445101222056,Rebalanceo Suelo
2024-04-17 10:56:00,SHORT_PARTIAL,2.4776470074020893,Rebalanceo Suelo
2024-04-17 10:57:00,SHORT_PARTIAL,2.489147284877621,Rebalanceo Suelo
2024-04-17 10:58:00,SHORT_PARTIAL,2.4546464524510094,Rebalanceo Suelo
2024-04-17 11:00:00,SHORT_PARTIAL,2.4546464524510094,Rebalanceo Suelo
2024-04-17 11:37:00,SHORT_PARTIAL,3.098661991081359,Rebalanceo Suelo
2024-04-17 11:38:00,SHORT_PARTIAL,2.9606586613748638,Rebalanceo Suelo
2024-04-17 11:40:00,SHORT_PARTIAL,2.9836592163259437,Rebalanceo Suelo
2024-04-17 11:41:00,SHORT_PARTIAL,2.891656996521608,Rebalanceo Suelo
2024-04-17 11:44:00,SHORT_PARTIAL,2.891656996521608,Rebalanceo Suelo
2024-04-17 11:49:00,SHORT_PARTIAL,3.236665320787871,Rebalanceo Suelo
2024-04-17 11:56:00,SHORT_PARTIAL,3.6621755873829374,Rebalanceo Suelo
2024-04-17 11:57:00,SHORT_PARTIAL,3.6391750324318415,Rebalanceo Suelo
2024-04-17 11:58:00,SHORT_PARTIAL,3.6391750324318415,Rebalanceo Suelo
2024-04-17 12:27:00,SHORT_PARTIAL,3.9266819693203967,Rebalanceo Suelo
2024-04-17 12:37:00,LONG_PARTIAL,-2.0827229989831837,OLA BAJISTA (SL Long)
2024-04-17 12:38:00,SHORT_PARTIAL,4.398193345817639,Rebalanceo Suelo
2024-04-17 12:41:00,SHORT_PARTIAL,4.398193345817639,Rebalanceo Suelo
2024-04-17 12:43:00,SHORT_PARTIAL,4.5246963980486035,Rebalanceo Suelo
2024-04-17 12:44:00,SHORT_PARTIAL,4.283190571062208,Rebalanceo Suelo
2024-04-17 13:28:00,LONG_PARTIAL,1.5909295961023793,Rebalanceo Techo
2024-04-17 13:38:00,LONG_PARTIAL,2.108207271961743,Rebalanceo Techo
2024-04-17 13:40:00,LONG_PARTIAL,2.3728609665874667,Rebalanceo Techo
2024-04-17 13:41:00,LONG_PARTIAL,2.324742113019163,Rebalanceo Techo
2024-04-17 13:43:00,LONG_PARTIAL,2.348801539803315,Rebalanceo Techo
2024-04-17 13:44:00,LONG_PARTIAL,2.264593546058774,Rebalanceo Techo
2024-04-17 14:20:00,SHORT_PARTIAL,2.9082774067234567,Rebalanceo Suelo
2024-04-17 14:22:00,SHORT_PARTIAL,2.802307784683738,Rebalanceo Suelo
2024-04-17 14:24:00,SHORT_PARTIAL,2.8965030042745936,Rebalanceo Suelo
2024-04-17 14:29:00,SHORT_PARTIAL,2.8376309920303107,Rebalanceo Suelo
2024-04-17 14:35:00,SHORT_PARTIAL,2.8611797969280204,Rebalanceo Suelo
2024-04-17 17:57:00,LONG_PARTIAL,2.185613187323149,Rebalanceo Techo
2024-04-17 18:07:00,LONG_PARTIAL,3.2146117800162606,Rebalanceo Techo
2024-04-17 18:08:00,LONG_PARTIAL,3.1904000484234696,Rebalanceo Techo
2024-04-17 18:25:00,LONG_PARTIAL,4.074128251559903,Rebalanceo Techo
2024-04-17 18:29:00,LONG_PARTIAL,4.110445848949072,Rebalanceo Techo
2024-04-17 23:28:00,SHORT_PARTIAL,2.2257289125085062,Rebalanceo Suelo
2024-04-18 00:26:00,SHORT_PARTIAL,3.3386639416615833,Rebalanceo Suelo
2024-04-18 00:28:00,SHORT_PARTIAL,3.221512885961265,Rebalanceo Suelo
2024-04-18 00:33:00,SHORT_PARTIAL,3.7604077421827538,Rebalanceo Suelo
2024-04-18 00:35:00,SHORT_PARTIAL,3.865843692313051,Rebalanceo Suelo
2024-04-18 00:38:00,SHORT_PARTIAL,3.748692636612732,Rebalanceo Suelo
2024-04-18 00:40:00,SHORT_PARTIAL,3.455814997361919,Rebalanceo Suelo
2024-04-18 00:41:00,SHORT_PARTIAL,3.291803519381463,Rebalanceo Suelo
2024-04-18 00:42:00,SHORT_PARTIAL,3.186367569251166,Rebalanceo Suelo
2024-04-18 03:07:00,LONG_PARTIAL,3.546104733100602,Rebalanceo Techo
2024-04-18 04:49:00,SHORT_PARTIAL,0.9115433236380779,Rebalanceo Suelo
2024-04-18 04:51:00,SHORT_PARTIAL,0.9700509149680168,Rebalanceo Suelo
2024-04-18 06:26:00,SHORT_PARTIAL,2.3391285520882765,Rebalanceo Suelo
2024-04-18 06:27:00,SHORT_PARTIAL,2.2689194424923635,Rebalanceo Suelo
2024-04-18 06:28:00,SHORT_PARTIAL,2.2689194424923635,Rebalanceo Suelo
2024-04-18 06:34:00,SHORT_PARTIAL,2.9008014288555497,Rebalanceo Suelo
2024-04-18 06:41:00,SHORT_PARTIAL,3.3454591229629953,Rebalanceo Suelo
2024-04-18 06:43:00,SHORT_PARTIAL,3.3454591229629953,Rebalanceo Suelo
2024-04-18 06:44:00,SHORT_PARTIAL,3.2986530498990474,Rebalanceo Suelo
2024-04-18 06:45:00,SHORT_PARTIAL,3.0880257211113245,Rebalanceo Suelo
2024-04-18 06:47:00,SHORT_PARTIAL,2.912502947121541,Rebalanceo Suelo
2024-04-18 06:50:00,SHORT_PARTIAL,2.959309020185472,Rebalanceo Suelo
2024-04-18 06:53:00,SHORT_PARTIAL,2.9359059836535066,Rebalanceo Suelo
2024-04-18 10:58:00,LONG_PARTIAL,1.7412808947848433,Rebalanceo Techo
2024-04-18 10:59:00,LONG_PARTIAL,1.7292290965267485,Rebalanceo Techo
2024-04-18 11:08:00,LONG_PARTIAL,2.3438708076892785,Rebalanceo Techo
2024-04-18 11:13:00,LONG_PARTIAL,2.946460720593714,Rebalanceo Techo
2024-04-18 11:14:00,LONG_PARTIAL,2.6451657641414963,Rebalanceo Techo
2024-04-18 11:18:00,LONG_PARTIAL,3.3562218613687342,Rebalanceo Techo
2024-04-18 11:20:00,LONG_PARTIAL,3.476739843949614,Rebalanceo Techo
2024-04-18 11:22:00,LONG_PARTIAL,3.633413221304762,Rebalanceo Techo
2024-04-18 11:24:00,LONG_PARTIAL,3.609309624788589,Rebalanceo Techo
2024-04-18 11:27:00,LONG_PARTIAL,3.7057240108532965,Rebalanceo Techo
2024-04-18 11:28:00,LONG_PARTIAL,3.693672212595219,Rebalanceo Techo
2024-04-18 11:29:00,LONG_PARTIAL,3.693672212595219,Rebalanceo Techo
2024-04-18 11:31:00,LONG_PARTIAL,4.019070765563609,Rebalanceo Techo
2024-04-18 11:32:00,LONG_PARTIAL,3.9588117742731694,Rebalanceo Techo
2024-04-18 11:33:00,LONG_PARTIAL,3.7177758091113913,Rebalanceo Techo
2024-04-18 11:34:00,LONG_PARTIAL,3.693672212595219,Rebalanceo Techo
2024-04-18 11:35:00,LONG_PARTIAL,3.6816204143371243,Rebalanceo Techo
2024-04-18 11:36:00,LONG_PARTIAL,3.561102431756244,Rebalanceo Techo
2024-04-18 11:39:00,LONG_PARTIAL,3.609309624788589,Rebalanceo Techo
2024-04-18 11:42:00,LONG_PARTIAL,3.6695686160790295,Rebalanceo Techo
2024-04-18 11:44:00,LONG_PARTIAL,3.5369988352400545,Rebalanceo Techo
2024-04-18 12:32:00,SHORT_PARTIAL,2.2298351583035383,Rebalanceo Suelo
2024-04-18 12:34:00,SHORT_PARTIAL,2.4630933351893733,Rebalanceo Suelo
2024-04-18 12:35:00,SHORT_PARTIAL,2.2414980671478357,Rebalanceo Suelo
2024-04-18 14:15:00,LONG_PARTIAL,3.1257336648044554,Rebalanceo Techo
2024-04-18 14:18:00,LONG_PARTIAL,3.486733899337023,Rebalanceo Techo
2024-04-18 14:19:00,LONG_PARTIAL,3.4747005581859307,Rebalanceo Techo
2024-04-18 14:22:00,LONG_PARTIAL,3.4987672404881147,Rebalanceo Techo
2024-04-18 14:23:00,LONG_PARTIAL,3.3664004878261733,Rebalanceo Techo
2024-04-18 16:48:00,SHORT_PARTIAL,0.6740001880200139,Rebalanceo Suelo
2024-04-18 17:06:00,SHORT_PARTIAL,0.9768233581784955,Rebalanceo Suelo
2024-04-18 21:08:00,LONG_PARTIAL,2.8579451318689806,Rebalanceo Techo
2024-04-18 21:13:00,LONG_PARTIAL,2.9178786740737723,Rebalanceo Techo
2024-04-18 22:19:00,SHORT_PARTIAL,0.9045902609765374,Rebalanceo Suelo
2024-04-19 00:06:00,SHORT_PARTIAL,1.0909693083286405,Rebalanceo Suelo
2024-04-19 00:11:00,SHORT_PARTIAL,1.254050974761735,Rebalanceo Suelo
2024-04-19 00:13:00,SHORT_PARTIAL,1.3472404984377866,Rebalanceo Suelo
2024-04-19 00:15:00,SHORT_PARTIAL,1.3588891888972827,Rebalanceo Suelo
2024-04-19 00:16:00,SHORT_PARTIAL,1.323943117518778,Rebalanceo Suelo
2024-04-19 00:18:00,SHORT_PARTIAL,1.3355918079782738,Rebalanceo Suelo
2024-04-19 00:19:00,SHORT_PARTIAL,1.2656996652212311,Rebalanceo Suelo
2024-04-19 00:21:00,SHORT_PARTIAL,1.254050974761735,Rebalanceo Suelo
2024-04-19 00:23:00,SHORT_PARTIAL,1.2773483556807437,Rebalanceo Suelo
2024-04-19 00:24:00,SHORT_PARTIAL,1.2889970461402565,Rebalanceo Suelo
2024-04-19 00:25:00,SHORT_PARTIAL,1.2773483556807437,Rebalanceo Suelo
2024-04-19 00:27:00,SHORT_PARTIAL,1.3355918079782738,Rebalanceo Suelo
2024-04-19 00:29:00,SHORT_PARTIAL,1.3705378793567953,Rebalanceo Suelo
2024-04-19 00:30:00,SHORT_PARTIAL,1.3355918079782738,Rebalanceo Suelo
2024-04-19 01:07:00,SHORT_PARTIAL,2.244189663819798,Rebalanceo Suelo
2024-04-19 01:11:00,SHORT_PARTIAL,2.5936503776049955,Rebalanceo Suelo
2024-04-19 01:21:00,SHORT_PARTIAL,3.2343283528778763,Rebalanceo Suelo
2024-04-19 01:23:00,SHORT_PARTIAL,3.4090587097704668,Rebalanceo Suelo
2024-04-19 01:25:00,SHORT_PARTIAL,3.53719430482504,Rebalanceo Suelo
2024-04-19 01:28:00,SHORT_PARTIAL,3.5488429952845526,Rebalanceo Suelo
2024-04-19 01:29:00,SHORT_PARTIAL,3.4789508525275097,Rebalanceo Suelo
2024-04-19 01:34:00,LONG_PARTIAL,-2.07740707607896,OLA BAJISTA (SL Long)
2024-04-19 01:38:00,SHORT_PARTIAL,4.876793707668317,Rebalanceo Suelo
2024-04-19 01:42:00,SHORT_PARTIAL,5.342741326048575,Rebalanceo Suelo
2024-04-19 01:44:00,SHORT_PARTIAL,5.657255968455268,Rebalanceo Suelo
2024-04-19 01:45:00,SHORT_PARTIAL,5.2379031119130275,Rebalanceo Suelo
2024-04-19 01:46:00,SHORT_PARTIAL,5.074821445479933,Rebalanceo Suelo
2024-04-19 01:49:00,SHORT_PARTIAL,5.191308350074993,Rebalanceo Suelo
2024-04-19 01:51:00,SHORT_PARTIAL,4.888442398127813,Rebalanceo Suelo
2024-04-19 01:55:00,SHORT_PARTIAL,5.226254421453515,Rebalanceo Suelo
2024-04-19 01:57:00,SHORT_PARTIAL,5.459228230643652,Rebalanceo Suelo
2024-04-19 02:10:00,SHORT_PARTIAL,6.006716682240466,Rebalanceo Suelo
2024-04-19 02:12:00,SHORT_PARTIAL,6.158149658214048,Rebalanceo Suelo
2024-04-19 02:13:00,SHORT_PARTIAL,6.006716682240466,Rebalanceo Suelo
2024-04-19 02:21:00,SHORT_PARTIAL,7.031801442677049,Rebalanceo Suelo
2024-04-19 02:22:00,LONG_PARTIAL,-2.4808834411703353,OLA BAJISTA (SL Long)
2024-04-19 02:23:00,SHORT_PARTIAL,7.194883109110144,Rebalanceo Suelo
2024-04-19 05:37:00,SHORT_PARTIAL,2.9780571627687142,Rebalanceo Suelo
2024-04-19 06:41:00,LONG_PARTIAL,4.896907216494839,Rebalanceo Techo
2024-04-19 06:42:00,LONG_PARTIAL,4.835542464408441,Rebalanceo Techo
2024-04-19 06:48:00,LONG_PARTIAL,5.940108001963659,Rebalanceo Techo
2024-04-19 06:51:00,LONG_PARTIAL,6.36966126656848,Rebalanceo Techo
2024-04-19 07:02:00,SHORT_PARTIAL,-2.0059901093563175,OLA ALCISTA (SL Short)
2024-04-19 13:08:00,SHORT_PARTIAL,1.926584587323299,Rebalanceo Suelo
2024-04-19 13:11:00,SHORT_PARTIAL,1.9835841313269436,Rebalanceo Suelo
2024-04-19 13:13:00,SHORT_PARTIAL,2.2001823985408033,Rebalanceo Suelo
2024-04-19 13:14:00,SHORT_PARTIAL,1.9835841313269436,Rebalanceo Suelo
2024-04-19 14:29:00,SHORT_PARTIAL,2.2685818513451834,Rebalanceo Suelo
2024-04-19 16:22:00,SHORT_PARTIAL,2.2457820337437284,Rebalanceo Suelo
2024-04-19 16:24:00,SHORT_PARTIAL,2.371181030551754,Rebalanceo Suelo
2024-04-19 16:25:00,SHORT_PARTIAL,2.348381212950299,Rebalanceo Suelo
2024-04-19 16:27:00,SHORT_PARTIAL,2.348381212950299,Rebalanceo Suelo
2024-04-19 20:37:00,SHORT_PARTIAL,1.9721842225262243,Rebalanceo Suelo
2024-04-19 20:40:00,SHORT_PARTIAL,2.0747834017327786,Rebalanceo Suelo
2024-04-19 20:42:00,SHORT_PARTIAL,2.0747834017327786,Rebalanceo Suelo
2024-04-19 20:44:00,SHORT_PARTIAL,2.154582763337894,Rebalanceo Suelo
2024-04-19 20:48:00,SHORT_PARTIAL,2.3369813041495635,Rebalanceo Suelo
2024-04-19 20:49:00,SHORT_PARTIAL,2.2685818513451834,Rebalanceo Suelo
2024-04-19 22:14:00,LONG_PARTIAL,1.2568015781829396,Rebalanceo Techo
2024-04-19 23:04:00,SHORT_PARTIAL,2.6353250263086054,Rebalanceo Suelo
2024-04-19 23:07:00,SHORT_PARTIAL,2.8424594252598374,Rebalanceo Suelo
2024-04-19 23:08:00,SHORT_PARTIAL,2.3591458277069575,Rebalanceo Suelo
2024-04-19 23:09:00,SHORT_PARTIAL,2.209548761797717,Rebalanceo Suelo
2024-04-19 23:10:00,SHORT_PARTIAL,2.0714591624969017,Rebalanceo Suelo
2024-04-19 23:12:00,SHORT_PARTIAL,1.852817296937245,Rebalanceo Suelo
2024-04-19 23:23:00,SHORT_PARTIAL,1.9333695631960695,Rebalanceo Suelo
2024-04-19 23:27:00,SHORT_PARTIAL,2.0714591624969017,Rebalanceo Suelo
2024-04-19 23:29:00,SHORT_PARTIAL,2.0944740957137014,Rebalanceo Suelo
2024-04-20 04:34:00,LONG_PARTIAL,1.6436380372378212,Rebalanceo Techo
2024-04-20 04:37:00,LONG_PARTIAL,1.678699657809481,Rebalanceo Techo
2024-04-20 04:39:00,LONG_PARTIAL,1.7020740715239153,Rebalanceo Techo
2024-04-20 08:14:00,SHORT_PARTIAL,1.3064921858850227,Rebalanceo Suelo
2024-04-20 08:16:00,SHORT_PARTIAL,1.3869550969843398,Rebalanceo Suelo
2024-04-20 08:18:00,SHORT_PARTIAL,1.3639656938131086,Rebalanceo Suelo
2024-04-20 08:19:00,SHORT_PARTIAL,1.2949974842993988,Rebalanceo Suelo
2024-04-20 09:04:00,SHORT_PARTIAL,1.7432908461384962,Rebalanceo Suelo
2024-04-20 09:07:00,SHORT_PARTIAL,1.9042166683371469,Rebalanceo Suelo
2024-04-20 09:09:00,SHORT_PARTIAL,1.8122590556522062,Rebalanceo Suelo
2024-04-20 09:10:00,SHORT_PARTIAL,1.7662802493097436,Rebalanceo Suelo
2024-04-20 09:11:00,SHORT_PARTIAL,1.7317961445528889,Rebalanceo Suelo
2024-04-20 09:12:00,SHORT_PARTIAL,1.6513332334535553,Rebalanceo Suelo
2024-04-20 09:18:00,SHORT_PARTIAL,1.7203014429672652,Rebalanceo Suelo
2024-04-20 09:19:00,SHORT_PARTIAL,1.7088067413816415,Rebalanceo Suelo
2024-04-20 09:49:00,SHORT_PARTIAL,1.9272060715083943,Rebalanceo Suelo
2024-04-20 09:51:00,SHORT_PARTIAL,2.007668982607712,Rebalanceo Suelo
2024-04-20 09:52:00,SHORT_PARTIAL,1.9501954746796255,Rebalanceo Suelo
2024-04-20 09:53:00,SHORT_PARTIAL,1.777774950895351,Rebalanceo Suelo
2024-04-20 09:54:00,SHORT_PARTIAL,1.6743226366247865,Rebalanceo Suelo
2024-04-20 10:44:00,LONG_PARTIAL,0.7951458642183696,Rebalanceo Techo
2024-04-20 10:47:00,LONG_PARTIAL,0.9938606363036914,Rebalanceo Techo
2024-04-20 11:19:00,LONG_PARTIAL,1.5432485355983976,Rebalanceo Techo
2024-04-20 11:21:00,LONG_PARTIAL,1.4848030143968196,Rebalanceo Techo
2024-04-20 11:22:00,LONG_PARTIAL,1.414668388954956,Rebalanceo Techo
2024-04-20 11:35:00,LONG_PARTIAL,1.5081812228774574,Rebalanceo Techo
2024-04-20 11:38:00,LONG_PARTIAL,1.5549376398386998,Rebalanceo Techo
2024-04-20 11:39:00,LONG_PARTIAL,1.5432485355983976,Rebalanceo Techo
2024-04-20 11:40:00,LONG_PARTIAL,1.5198703271177596,Rebalanceo Techo
2024-04-20 12:13:00,LONG_PARTIAL,1.7536524119240215,Rebalanceo Techo
2024-04-20 12:49:00,LONG_PARTIAL,1.9874344967302833,Rebalanceo Techo
2024-04-20 12:55:00,LONG_PARTIAL,2.045880017931845,Rebalanceo Techo
2024-04-20 13:06:00,LONG_PARTIAL,2.314729415459047,Rebalanceo Techo
2024-04-20 13:10:00,LONG_PARTIAL,2.384864040900927,Rebalanceo Techo
2024-04-20 13:11:00,LONG_PARTIAL,2.2445947900171666,Rebalanceo Techo
2024-04-20 15:08:00,SHORT_PARTIAL,-0.19467924935654202,Rebalanceo Suelo
2024-04-20 15:46:00,SHORT_PARTIAL,-2.09165252258015,OLA ALCISTA (SL Short)
2024-04-20 15:49:00,LONG_PARTIAL,3.760608386888925,Rebalanceo Techo
2024-04-20 15:50:00,LONG_PARTIAL,3.620438703151143,Rebalanceo Techo
2024-04-20 15:53:00,LONG_PARTIAL,3.9475012985392897,Rebalanceo Techo
2024-04-20 15:55:00,LONG_PARTIAL,3.9124588776048435,Rebalanceo Techo
2024-04-20 15:58:00,LONG_PARTIAL,4.005905333430042,Rebalanceo Techo
2024-04-20 16:14:00,LONG_PARTIAL,3.9591821055174434,Rebalanceo Techo
2024-04-20 16:19:00,LONG_PARTIAL,4.192798245080407,Rebalanceo Techo
2024-04-20 16:27:00,LONG_PARTIAL,4.23952147299299,Rebalanceo Techo
2024-04-20 17:24:00,SHORT_PARTIAL,-2.004297933901707,OLA ALCISTA (SL Short)
2024-04-20 17:25:00,LONG_PARTIAL,5.9215576778463195,Rebalanceo Techo
2024-04-20 17:27:00,LONG_PARTIAL,5.87483444993372,Rebalanceo Techo
2024-04-20 17:29:00,LONG_PARTIAL,6.108450589496684,Rebalanceo Techo
2024-04-20 17:51:00,LONG_PARTIAL,7.042915147748523,Rebalanceo Techo
2024-04-20 17:54:00,LONG_PARTIAL,7.112999989617413,Rebalanceo Techo
2024-04-20 17:57:00,LONG_PARTIAL,7.253169673355179,Rebalanceo Techo
2024-04-20 17:58:00,LONG_PARTIAL,7.148042410551859,Rebalanceo Techo
2024-04-20 17:59:00,LONG_PARTIAL,7.0896383756611225,Rebalanceo Techo
2024-04-21 00:36:00,SHORT_PARTIAL,0.5159224337306504,Rebalanceo Suelo
2024-04-21 00:41:00,SHORT_PARTIAL,0.6144540391115746,Rebalanceo Suelo
2024-04-21 00:43:00,SHORT_PARTIAL,0.7239336006459245,Rebalanceo Suelo
2024-04-21 00:49:00,SHORT_PARTIAL,0.9209968114077727,Rebalanceo Suelo
2024-04-21 00:51:00,SHORT_PARTIAL,0.8005692937199818,Rebalanceo Suelo
2024-04-21 00:52:00,SHORT_PARTIAL,0.6801417760321906,Rebalanceo Suelo
2024-04-21 00:53:00,SHORT_PARTIAL,0.6472979075718827,Rebalanceo Suelo
2024-04-21 02:32:00,LONG_PARTIAL,6.867549578069022,Rebalanceo Techo
2024-04-21 02:37:00,LONG_PARTIAL,6.867549578069022,Rebalanceo Techo
2024-04-21 10:06:00,SHORT_PARTIAL,1.0067211339602244,Rebalanceo Suelo
2024-04-21 10:21:00,SHORT_PARTIAL,1.1791269750244175,Rebalanceo Suelo
2024-04-21 10:29:00,SHORT_PARTIAL,1.1791269750244175,Rebalanceo Suelo
2024-04-21 11:11:00,LONG_PARTIAL,5.727755207689592,Rebalanceo Techo
2024-04-21 11:14:00,LONG_PARTIAL,5.704862979648509,Rebalanceo Techo
2024-04-21 11:19:00,LONG_PARTIAL,5.956677488100296,Rebalanceo Techo
2024-04-21 11:20:00,LONG_PARTIAL,5.922339146038704,Rebalanceo Techo
2024-04-21 11:21:00,LONG_PARTIAL,5.865108575936011,Rebalanceo Techo
2024-04-21 12:24:00,SHORT_PARTIAL,0.8549735125006505,Rebalanceo Suelo
2024-04-21 12:57:00,SHORT_PARTIAL,1.0496087482706271,Rebalanceo Suelo
2024-04-21 13:05:00,SHORT_PARTIAL,1.4064400138489301,Rebalanceo Suelo
2024-04-21 13:06:00,SHORT_PARTIAL,1.2226178467328472,Rebalanceo Suelo
2024-04-21 13:08:00,SHORT_PARTIAL,1.2226178467328472,Rebalanceo Suelo
2024-04-21 13:09:00,SHORT_PARTIAL,1.0496087482706271,Rebalanceo Suelo
2024-04-21 13:10:00,SHORT_PARTIAL,1.0387956796167488,Rebalanceo Suelo
2024-04-21 13:48:00,SHORT_PARTIAL,1.4713184257722607,Rebalanceo Suelo
2024-04-21 13:50:00,SHORT_PARTIAL,1.395626945195052,Rebalanceo Suelo
2024-04-21 13:56:00,SHORT_PARTIAL,1.7740843480811268,Rebalanceo Suelo
2024-04-21 13:59:00,SHORT_PARTIAL,1.698392867503918,Rebalanceo Suelo
2024-04-21 14:11:00,SHORT_PARTIAL,1.676766730196131,Rebalanceo Suelo
2024-04-21 14:14:00,SHORT_PARTIAL,1.7416451421194616,Rebalanceo Suelo
